Date,salaire_mensuel,taux_cotisation,cotisations,cotisations_cumulees,SP500_var,CAC40_var,WGBI_var,CAC40_50/50,SNP500_50/50,CAC40_75/25,SNP500_75/25
2004-01-01,1758.582378287741,18.859680343915123,331.66301512948814,55028.11138848313,0.037544115952629076,0.030680928021235232,0.018171438321045397,116839.60387814084,122985.77473919837,122219.65055126914,135587.41521201262
2004-02-01,1758.582378287741,18.859680343915123,331.66301512948814,55359.77440361262,0.025178448753103044,0.019094860808232417,0.0014208935422836966,118321.22124127368,124901.9811019539,124294.24573287946,138471.2869356635
2004-03-01,1758.582378287741,18.859680343915123,331.66301512948814,55691.437418742105,0.019960323230705734,0.022878936069478106,0.025552532773000625,121468.93163826207,128024.04344963869,127501.0360582845,141702.90713968658
2004-04-01,1758.582378287741,18.859680343915123,331.66301512948814,56023.100433871594,-0.019351019423097138,-0.020900377502845235,-0.01872515279890663,119343.46279965946,125865.15220595105,125184.21106523713,139255.7382244398
2004-05-01,1758.582378287741,18.859680343915123,331.66301512948814,56354.76344900108,-0.011873522045103724,0.014225207643577376,-0.010845009118058413,119827.21526417464,124714.75551750092,126460.00571496655,137911.86106599285
2004-06-01,1758.582378287741,18.859680343915123,331.66301512948814,56686.42646413057,0.00494674194234368,-0.0013926096812829636,0.0057492341576868,120370.08541659587,125661.54577957318,126788.77740337492,138896.07475942204
2004-07-01,1758.582378287741,18.859680343915123,331.66301512948814,57018.08947926006,0.00847313526157456,0.03247437506945117,0.005322805127266461,122926.53370474905,126807.7790220828,130324.49016419916,140237.48972067487
2004-08-01,1758.582378287741,18.859680343915123,331.66301512948814,57349.75249438955,-0.018687624226246924,-0.024867125319060213,0.01417786504191243,122550.09747813756,126800.78988800073,128633.30954064483,139042.39184755992
2004-09-01,1758.582378287741,18.859680343915123,331.66301512948814,57681.415509519036,0.0014351392524547535,-0.002914327731845967,-0.007907628148331458,122167.69872451246,126669.38158018116,128376.04196871241,139191.03788917718
2004-10-01,1758.582378287741,18.859680343915123,331.66301512948814,58013.078524648525,0.02429541850923078,0.03241992894227619,0.005185029538687713,124745.63043286088,128815.52131448334,131942.20216879208,142181.5429230357
2004-11-01,1758.582378287741,18.859680343915123,331.66301512948814,58344.74153977801,0.0003707018402547835,0.0010503630436333733,-0.008612687040043143,124553.7514003695,128562.78599508239,132038.86103796057,142187.48789681785
2004-12-01,1758.582378287741,18.859680343915123,331.66301512948814,58676.4045549075,0.05605730638371176,0.01994986448740499,-0.005712016923474561,125720.32423505225,132077.26888896248,134102.69952485812,148234.98280792232
2005-01-01,1797.8458325497297,19.08834049332918,343.1789340622212,59019.58348896972,0.010221255460917567,0.016468495244978287,0.02820654271995293,128819.51949312804,134903.26065826908,136992.12560885976,150698.19807355732
2005-02-01,1797.8458325497297,19.08834049332918,343.1789340622212,59362.76242303194,-0.009619219618787422,0.02174414054962126,-0.016955045362084253,129417.6107110788,133397.88080651508,138931.75998178156,149252.75653595725
2005-03-01,1797.8458325497297,19.08834049332918,343.1789340622212,59705.94135709416,0.019798731312323348,0.029394592271468678,0.007956926693797772,132123.96099365622,135536.8772404741,142556.43220688537,152047.048612371
2005-04-01,1797.8458325497297,19.08834049332918,343.1789340622212,60049.12029115638,-0.02958752086203187,0.006190617006987198,0.022090491607176244,134280.52008148652,135315.64951576744,144289.5179384279,149792.69642692304
2005-05-01,1797.8458325497297,19.08834049332918,343.1789340622212,60392.2992252186,-0.008013888852062445,-0.03188307934060719,0.024240839030942762,134054.77460830822,136700.45587715937,141996.8427111571,150081.0629589605
2005-06-01,1797.8458325497297,19.08834049332918,343.1789340622212,60735.47815928082,0.03671710684442164,0.07810147707012116,0.01084292501982942,140303.93586997848,140237.5454211199,150983.52909571832,154901.58721336944
